SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,ModifiedDate
44718,3,11/26/2005,12/8/2005,12/3/2005,5,1,SO44718,NULL,10-4030-018239,18239,NULL,9,21034,21034,1,7115,735341Vi36904,1926,3578.27,286.2616,89.4568,3953.9884,NULL,12/3/2005
44719,3,11/27/2005,12/9/2005,12/4/2005,5,1,SO44719,NULL,10-4030-014700,14700,NULL,10,12779,12779,1,16795,1130905Vi86996,1946,3578.27,286.2616,89.4568,3953.9884,NULL,12/4/2005
44720,3,11/27/2005,12/9/2005,12/4/2005,5,1,SO44720,NULL,10-4030-028625,28625,NULL,1,15509,15509,1,16865,832843Vi87421,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/4/2005
44721,3,11/27/2005,12/9/2005,12/4/2005,5,1,SO44721,NULL,10-4030-026643,26643,NULL,6,27039,27039,1,13457,1233818Vi69696,1941,699.0982,55.9279,17.4775,772.5036,NULL,12/4/2005
44722,3,11/28/2005,12/10/2005,12/5/2005,5,1,SO44722,NULL,10-4030-013774,13774,NULL,8,15569,15569,1,1017,530906Vi5061,1956,3578.27,286.2616,89.4568,3953.9884,NULL,12/5/2005
44723,3,11/28/2005,12/10/2005,12/5/2005,5,1,SO44723,NULL,10-4030-029410,29410,NULL,8,22977,22977,1,7052,631759Vi36618,1956,3399.99,271.9992,84.9998,3756.989,NULL,12/5/2005
44724,3,11/28/2005,12/10/2005,12/5/2005,5,1,SO44724,NULL,10-4030-028665,28665,NULL,1,13714,13714,1,3177,532867Vi16690,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/5/2005
44725,3,11/28/2005,12/10/2005,12/5/2005,5,1,SO44725,NULL,10-4030-025910,25910,NULL,4,20326,20326,1,11932,833278Vi61667,NULL,3399.99,271.9992,84.9998,3756.989,NULL,12/5/2005
44726,3,11/28/2005,12/10/2005,12/5/2005,5,1,SO44726,NULL,10-4030-014614,14614,NULL,4,16008,16008,1,14366,1133820Vi74459,NULL,699.0982,55.9279,17.4775,772.5036,NULL,12/5/2005
44727,3,11/28/2005,12/10/2005,12/5/2005,5,1,SO44727,NULL,10-4030-018273,18273,NULL,9,20330,20330,1,2569,234423Vi13387,1952,3578.27,286.2616,89.4568,3953.9884,NULL,12/5/2005
44728,3,11/28/2005,12/10/2005,12/5/2005,5,1,SO44728,NULL,10-4030-011126,11126,NULL,9,26191,26191,1,19037,1134969Vi98900,1952,3399.99,271.9992,84.9998,3756.989,NULL,12/5/2005
44729,3,11/29/2005,12/11/2005,12/6/2005,5,1,SO44729,NULL,10-4030-012307,12307,NULL,7,18422,18422,1,8638,530922Vi44592,1971,3578.27,286.2616,89.4568,3953.9884,NULL,12/6/2005
44730,3,11/29/2005,12/11/2005,12/6/2005,5,1,SO44730,NULL,10-4030-014697,14697,NULL,10,28261,28261,1,17722,330966Vi91956,1972,3578.27,286.2616,89.4568,3953.9884,NULL,12/6/2005
44731,3,11/29/2005,12/11/2005,12/6/2005,5,1,SO44731,NULL,10-4030-028661,28661,NULL,1,23387,23387,1,8910,832862Vi45912,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/6/2005
44732,3,11/29/2005,12/11/2005,12/6/2005,5,1,SO44732,NULL,10-4030-018251,18251,NULL,9,24689,24689,1,18281,834415Vi94865,1965,3578.27,286.2616,89.4568,3953.9884,NULL,12/6/2005
44733,3,11/29/2005,12/11/2005,12/6/2005,5,1,SO44733,NULL,10-4030-018214,18214,NULL,9,29209,29209,1,NULL,NULL,1965,3578.27,286.2616,89.4568,3953.9884,NULL,12/6/2005
44734,3,11/30/2005,12/12/2005,12/7/2005,5,1,SO44734,NULL,10-4030-012285,12285,NULL,7,26377,26377,1,8856,1030909Vi45699,1984,3578.27,286.2616,89.4568,3953.9884,NULL,12/7/2005
44735,3,11/30/2005,12/12/2005,12/7/2005,5,1,SO44735,NULL,10-4030-028673,28673,NULL,4,18211,18211,1,17222,732754Vi89406,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/7/2005
44736,3,11/30/2005,12/12/2005,12/7/2005,5,1,SO44736,NULL,10-4030-014634,14634,NULL,1,19407,19407,1,2392,133823Vi12456,NULL,699.0982,55.9279,17.4775,772.5036,NULL,12/7/2005
44737,3,11/30/2005,12/12/2005,12/7/2005,5,1,SO44737,NULL,10-4030-018242,18242,NULL,9,28981,28981,1,2581,1034407Vi13445,1978,3578.27,286.2616,89.4568,3953.9884,NULL,12/7/2005
44738,3,11/30/2005,12/12/2005,12/7/2005,5,1,SO44738,NULL,10-4030-018252,18252,NULL,9,13624,13624,1,11846,834416Vi61197,1978,3578.27,286.2616,89.4568,3953.9884,NULL,12/7/2005
44739,3,11/30/2005,12/12/2005,12/7/2005,5,1,SO44739,NULL,10-4030-018202,18202,NULL,9,27798,27798,1,12665,335324Vi65491,1978,3578.27,286.2616,89.4568,3953.9884,NULL,12/7/2005
44740,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44740,PO20213118880,10-4020-000216,29592,275,2,778,778,5,17368,125051Vi90218,NULL,6641.1311,637.5007,199.219,7477.8508,NULL,12/8/2005
44741,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44741,PO20155135930,10-4020-000092,29632,283,1,843,843,5,13278,115074Vi68861,NULL,4079.988,391.6788,122.3996,4594.0664,NULL,12/8/2005
44742,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44742,PO19488180017,10-4020-000057,29967,277,3,565,565,5,19011,65126Vi98768,NULL,40149.6431,3850.4499,1203.2656,45203.3586,NULL,12/8/2005
44743,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44743,PO19169113389,10-4020-000272,29622,283,1,863,863,5,7829,95169Vi40533,NULL,42254.5844,4066.1825,1270.682,47591.4489,NULL,12/8/2005
44744,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44744,PO19401124443,10-4020-000173,29714,282,6,473,473,5,6065,45198Vi31551,1993,29751.2786,2851.9856,891.2455,33494.5097,NULL,12/8/2005
44745,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44745,PO18299187625,10-4020-000118,29950,282,6,463,463,5,5110,105347Vi26747,1993,26171.9347,2521.4019,787.9381,29481.2747,NULL,12/8/2005
44746,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44746,PO17690131763,10-4020-000047,29803,282,6,452,452,5,8552,125368Vi44231,1993,14290.1984,1371.4835,428.5886,16090.2705,NULL,12/8/2005
44747,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44747,PO17719150324,10-4020-000631,29969,278,6,548,548,5,7454,55388Vi38653,1993,10393.2366,997.3847,311.6827,11702.304,NULL,12/8/2005
44748,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44748,PO17226134156,10-4020-000561,29508,277,4,619,619,5,3787,35402Vi19939,NULL,874.794,83.9802,26.2438,985.018,NULL,12/8/2005
44749,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44749,PO17545111622,10-4020-000155,29639,282,6,470,470,5,4357,85426Vi22856,1993,45851.7478,4401.1682,1375.3651,51628.2811,NULL,12/8/2005
44750,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44750,PO17574147002,10-4020-000678,29722,282,6,555,555,5,12698,65432Vi65677,1993,88977.3784,8579.0689,2680.959,100237.4063,NULL,12/8/2005
44751,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44751,PO15863190988,10-4020-000545,29914,281,4,1079,1079,5,16253,45616Vi84045,NULL,477.8806,45.7665,14.302,537.9491,NULL,12/8/2005
44752,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44752,PO15950187592,10-4020-000114,29673,276,4,1007,1007,5,18407,95635Vi95621,NULL,12962.4843,1243.5426,388.6071,14594.634,NULL,12/8/2005
44753,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44753,PO16095186445,10-4020-000096,29944,276,4,1004,1004,5,8033,15640Vi41642,NULL,2292.5087,225.0756,70.3361,2587.9204,NULL,12/8/2005
44754,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44754,PO15834116970,10-4020-000417,29659,277,4,605,605,5,17935,95652Vi93027,NULL,10830.1496,1041.7339,325.5419,12197.4254,NULL,12/8/2005
44755,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44755,PO15167120207,10-4020-000273,30090,277,4,589,589,5,7126,115727Vi36971,NULL,28416.3962,2731.2648,853.5203,32001.1813,NULL,12/8/2005
44756,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44756,PO15138192148,10-4020-000093,29708,277,4,569,569,5,3047,15744Vi16032,NULL,14008.6057,1349.8518,421.8287,15780.2862,NULL,12/8/2005
44757,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44757,PO14964184059,10-4020-000581,29748,281,4,1085,1085,5,11555,55759Vi59695,NULL,37591.6521,3616.5581,1130.1744,42338.3846,NULL,12/8/2005
44758,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44758,PO14268184289,10-4020-000418,29651,277,3,606,606,5,19154,45898Vi99543,NULL,25618.7006,2460.7397,768.9812,28848.4215,NULL,12/8/2005
44759,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44759,PO13920149157,10-4020-000180,29655,275,3,774,774,5,14064,65926Vi72956,NULL,6135.9224,588.6198,183.9437,6908.4859,NULL,12/8/2005
44760,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44760,PO13717175675,10-4020-000473,29897,281,4,1066,28,5,11215,15959Vi57849,NULL,5202.6366,501.8763,156.8364,5861.3493,NULL,12/8/2005
44761,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44761,PO13746123317,10-4020-000567,29504,279,5,973,973,5,18100,25983Vi93868,NULL,82101.9756,7899.5185,2468.5995,92470.0936,NULL,12/8/2005
44762,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44762,PO13543176259,10-4020-000293,29690,281,1,1036,1036,5,7392,106008Vi38330,NULL,92832.3445,8924.168,2788.8025,104545.315,NULL,12/8/2005
44763,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44763,PO11977198048,10-4020-000675,29721,279,5,984,984,5,19078,86207Vi99116,NULL,3356.1637,331.1415,103.4817,3790.7869,NULL,12/8/2005
44764,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44764,PO11426178608,10-4020-000386,29681,279,5,950,950,5,17658,96292Vi91631,NULL,2133.1707,204.7844,63.9951,2401.9502,NULL,12/8/2005
44765,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44765,PO11107155025,10-4020-000156,29577,278,6,471,471,5,319,16329Vi1621,1993,5821.11,558.2675,174.4586,6553.8361,NULL,12/8/2005
44766,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44766,PO10585113288,10-4020-000498,29755,278,6,528,528,5,6955,26393Vi36178,1993,4102.788,393.6548,123.0171,4619.4599,NULL,12/8/2005
44767,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44767,PO10382198343,10-4020-000453,29769,277,3,609,609,5,17132,76424Vi88949,NULL,30609.7234,2937.7418,918.0443,34465.5095,NULL,12/8/2005
44768,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44768,PO261164909,10-4020-000647,30106,277,4,630,630,5,7160,96473Vi37174,NULL,21596.2123,2075.4606,648.5814,24320.2543,NULL,12/8/2005
44769,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44769,PO319161050,10-4020-000116,30068,279,5,920,920,5,7079,66482Vi36728,NULL,183.9382,18.1486,5.6714,207.7582,NULL,12/8/2005
44770,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44770,PO667193267,10-4020-000365,29686,281,4,1048,1048,5,7092,46551Vi36784,NULL,10382.8636,996.4857,311.4018,11690.7511,NULL,12/8/2005
44771,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44771,PO783176074,10-4020-000091,29921,280,1,842,842,5,5220,56554Vi27302,NULL,69681.6887,6689.0216,2090.3192,78461.0295,NULL,12/8/2005
44772,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44772,PO1624122637,10-4020-000579,29486,277,3,621,621,5,15369,46658Vi79380,NULL,67369.2136,6473.0955,2022.8424,75865.1515,NULL,12/8/2005
44773,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44773,PO1740125070,10-4020-000460,29740,282,6,520,520,5,18813,126660Vi97739,1993,20847.928,1999.8143,624.942,23472.6843,NULL,12/8/2005
44774,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44774,PO1885185716,10-4020-000588,29649,278,6,544,544,5,778,126737Vi3956,1993,12455.2805,1192.6689,372.709,14020.6584,NULL,12/8/2005
44775,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44775,PO1943133380,10-4020-000525,30013,279,5,967,967,5,7347,86741Vi38091,NULL,2203.0738,211.1775,65.993,2480.2443,NULL,12/8/2005
44776,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44776,PO2697147596,10-4020-000187,29938,276,4,1020,1020,5,12933,96816Vi66885,NULL,47370.7652,4549.7243,1421.7888,53342.2783,NULL,12/8/2005
44777,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44777,PO3248124126,10-4020-000366,29525,276,4,1049,1049,5,14486,47971Vi75127,NULL,99502.0328,9573.5864,2991.7457,112067.3649,NULL,12/8/2005
44778,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44778,PO3190112662,10-4020-000575,29746,275,2,817,817,5,7146,107984Vi37077,NULL,42894.3431,4124.1171,1288.7866,48307.2468,NULL,12/8/2005
44779,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44779,PO4089186617,10-4020-000368,29685,279,5,948,948,5,17669,88066Vi91685,NULL,32572.704,3126.7668,977.1146,36676.5854,NULL,12/8/2005
44780,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44780,PO4147150441,10-4020-000222,29883,276,3,1025,11381,5,18707,78068Vi97267,NULL,25631.9999,2464.735,770.2297,28866.9646,NULL,12/8/2005
44781,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44781,PO4002147144,10-4020-000674,29982,276,4,1102,1102,5,16704,58070Vi86516,NULL,424.6454,40.7176,12.7242,478.0872,NULL,12/8/2005
44782,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44782,PO4408110571,10-4020-000143,29581,275,2,769,769,5,4524,28071Vi23704,NULL,29226.2517,2810.568,878.3025,32915.1222,NULL,12/8/2005
44783,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44783,PO4640171635,10-4020-000648,29834,281,4,1097,1097,5,18418,118089Vi95680,NULL,29614.2125,2839.3188,887.2871,33340.8184,NULL,12/8/2005
44784,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44784,PO4756114642,10-4020-000126,29669,275,2,768,768,5,12135,128129Vi62740,NULL,2604.0653,249.845,78.0766,2931.9869,NULL,12/8/2005
44785,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44785,PO4669162900,10-4020-000111,29674,277,3,571,571,5,17073,108132Vi88690,NULL,144.202,12.4975,3.9055,160.605,NULL,12/8/2005
44786,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44786,PO5307147108,10-4020-000369,29518,279,5,949,949,5,4215,98207Vi22195,NULL,2342.1149,231.0887,72.2152,2645.4188,NULL,12/8/2005
44787,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44787,PO5597180446,10-4020-000075,29702,277,4,567,567,5,18496,48232Vi96071,NULL,46173.7216,4443.0164,1388.4426,52005.1806,NULL,12/8/2005
44788,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44788,PO5220181334,10-4020-000169,29710,276,1,1017,1017,5,12214,128245Vi63164,NULL,86796.1574,8357.7862,2611.8082,97765.7518,NULL,12/8/2005
44789,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44789,PO6322139904,10-4020-000503,29498,275,2,809,809,5,13601,28340Vi70508,NULL,776.3569,75.482,23.5881,875.427,NULL,12/8/2005
44790,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44790,PO5974142949,10-4020-000330,29788,276,4,1043,1043,5,5609,118356Vi29356,NULL,838.9178,80.5361,25.1675,944.6214,NULL,12/8/2005
44791,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44791,PO6786162636,10-4020-000003,29637,277,4,559,559,5,5164,38408Vi26986,NULL,14494.3943,1393.5686,435.4902,16323.4531,NULL,12/8/2005
44792,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44792,PO7192141378,10-4020-000020,29810,283,1,835,835,5,7845,58410Vi40596,NULL,34753.5572,3334.5876,1042.0586,39130.2034,NULL,12/8/2005
44793,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44793,PO6873114466,10-4020-000238,29872,277,3,586,586,5,8882,128427Vi45799,NULL,2133.1707,204.7844,63.9951,2401.9502,NULL,12/8/2005
44794,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44794,PO7395149652,10-4020-000542,29915,283,1,891,891,5,16654,38459Vi86244,NULL,4049.988,388.7988,121.4996,4560.2864,NULL,12/8/2005
44795,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44795,PO7569171528,10-4020-000608,29562,281,4,1091,1091,5,7293,98495Vi37844,NULL,104111.5156,10104.0859,3157.5268,117373.1283,NULL,12/8/2005
44796,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44796,PO7946119769,10-4020-000438,29531,276,1,1061,1061,5,626,18539Vi3189,NULL,13673.8182,1312.6866,410.2146,15396.7194,NULL,12/8/2005
44797,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44797,PO9483142524,10-4020-000054,29966,275,2,760,760,5,3788,48634Vi19942,NULL,59944.5457,5770.8753,1803.3985,67518.8195,NULL,12/8/2005
44798,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44798,PO9541179114,10-4020-000279,30088,279,5,939,939,5,17915,38640Vi92926,NULL,33438.7697,3209.0239,1002.82,37650.6136,NULL,12/8/2005
44799,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44799,PO9106161251,10-4020-000602,29642,279,5,976,976,5,7600,128647Vi39373,NULL,40706.7309,3924.2725,1226.3352,45857.3386,NULL,12/8/2005
44800,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44800,PO9019144492,10-4020-000576,29487,275,2,818,818,5,8010,68679Vi41477,NULL,17107.4924,1644.2333,513.8229,19265.5486,NULL,12/8/2005
44801,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44801,PO9599152040,10-4020-000170,29715,279,5,926,926,5,18875,88724Vi98048,NULL,48156.2081,4631.2045,1447.2514,54234.664,NULL,12/8/2005
44802,3,12/1/2005,12/13/2005,12/8/2005,5,0,SO44802,PO9802159756,10-4020-000026,29808,279,5,910,910,5,15682,18762Vi81022,NULL,4811.5349,460.7338,143.9793,5416.248,NULL,12/8/2005
44803,3,12/1/2005,12/13/2005,12/8/2005,5,1,SO44803,NULL,10-4030-012383,12383,NULL,7,23961,23961,1,5413,130942Vi28371,1997,3578.27,286.2616,89.4568,3953.9884,NULL,12/8/2005
44804,3,12/1/2005,12/13/2005,12/8/2005,5,1,SO44804,NULL,10-4030-028829,28829,NULL,4,15198,15198,1,16457,232787Vi85172,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/8/2005
44805,3,12/1/2005,12/13/2005,12/8/2005,5,1,SO44805,NULL,10-4030-029011,29011,NULL,4,18628,18628,1,13844,1233632Vi71761,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/8/2005
44806,3,12/1/2005,12/13/2005,12/8/2005,5,1,SO44806,NULL,10-4030-018452,18452,NULL,9,19893,19893,1,12811,234444Vi66242,1991,3578.27,286.2616,89.4568,3953.9884,NULL,12/8/2005
44807,3,12/1/2005,12/13/2005,12/8/2005,5,1,SO44807,NULL,10-4030-011365,11365,NULL,9,26643,26643,1,1895,334980Vi9824,1991,3374.99,269.9992,84.3748,3729.364,NULL,12/8/2005
44808,3,12/2/2005,12/14/2005,12/9/2005,5,1,SO44808,NULL,10-4030-013836,13836,NULL,8,17293,17293,1,16987,630936Vi88140,2008,3578.27,286.2616,89.4568,3953.9884,NULL,12/9/2005
44809,3,12/2/2005,12/14/2005,12/9/2005,5,1,SO44809,NULL,10-4030-020552,20552,NULL,10,11665,11665,1,12362,1032684Vi63945,2011,699.0982,55.9279,17.4775,772.5036,NULL,12/9/2005
44810,3,12/2/2005,12/14/2005,12/9/2005,5,1,SO44810,NULL,10-4030-029126,29126,NULL,4,29362,29362,1,NULL,NULL,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/9/2005
44811,3,12/2/2005,12/14/2005,12/9/2005,5,1,SO44811,NULL,10-4030-022732,22732,NULL,6,25139,25139,1,2883,232727Vi15018,2006,3578.27,286.2616,89.4568,3953.9884,NULL,12/9/2005
44812,3,12/2/2005,12/14/2005,12/9/2005,5,1,SO44812,NULL,10-4030-028988,28988,NULL,4,11919,11919,1,16624,1133623Vi86044,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/9/2005
44813,3,12/2/2005,12/14/2005,12/9/2005,5,1,SO44813,NULL,10-4030-018695,18695,NULL,9,14549,14549,1,4059,134353Vi21349,2004,3578.27,286.2616,89.4568,3953.9884,NULL,12/9/2005
44814,3,12/2/2005,12/14/2005,12/9/2005,5,1,SO44814,NULL,10-4030-018281,18281,NULL,9,21973,21973,1,11800,1134426Vi61028,2004,3578.27,286.2616,89.4568,3953.9884,NULL,12/9/2005
44815,3,12/2/2005,12/14/2005,12/9/2005,5,1,SO44815,NULL,10-4030-011444,11444,NULL,9,25290,25290,1,18250,334984Vi94657,2004,3374.99,269.9992,84.3748,3729.364,NULL,12/9/2005
44816,3,12/3/2005,12/15/2005,12/10/2005,5,1,SO44816,NULL,10-4030-012321,12321,NULL,7,14022,14022,1,3424,430928Vi18038,2023,3578.27,286.2616,89.4568,3953.9884,NULL,12/10/2005
44817,3,12/3/2005,12/15/2005,12/10/2005,5,1,SO44817,NULL,10-4030-014777,14777,NULL,10,21782,21782,1,11398,930931Vi58794,2024,3578.27,286.2616,89.4568,3953.9884,NULL,12/10/2005
44818,3,12/3/2005,12/15/2005,12/10/2005,5,1,SO44818,NULL,10-4030-028827,28827,NULL,4,27886,27886,1,11413,332784Vi58852,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/10/2005
44819,3,12/3/2005,12/15/2005,12/10/2005,5,1,SO44819,NULL,10-4030-028853,28853,NULL,1,13106,13106,1,12307,1232806Vi63635,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/10/2005
44820,3,12/3/2005,12/15/2005,12/10/2005,5,1,SO44820,NULL,10-4030-025972,25972,NULL,1,16262,16262,1,9346,933293Vi48164,NULL,3374.99,269.9992,84.3748,3729.364,NULL,12/10/2005
44821,3,12/3/2005,12/15/2005,12/10/2005,5,1,SO44821,NULL,10-4030-025975,25975,NULL,1,18746,18746,1,18578,133296Vi96573,NULL,3399.99,271.9992,84.9998,3756.989,NULL,12/10/2005
44822,3,12/3/2005,12/15/2005,12/10/2005,5,1,SO44822,NULL,10-4030-018486,18486,NULL,9,19611,19611,1,12620,234340Vi65285,2017,3578.27,286.2616,89.4568,3953.9884,NULL,12/10/2005
44823,3,12/3/2005,12/15/2005,12/10/2005,5,1,SO44823,NULL,10-4030-018488,18488,NULL,9,21668,21668,1,4927,1234342Vi25856,2017,3578.27,286.2616,89.4568,3953.9884,NULL,12/10/2005
44824,3,12/3/2005,12/15/2005,12/10/2005,5,1,SO44824,NULL,10-4030-018694,18694,NULL,9,28186,28186,1,621,1034352Vi3172,2017,3578.27,286.2616,89.4568,3953.9884,NULL,12/10/2005
44825,3,12/3/2005,12/15/2005,12/10/2005,5,1,SO44825,NULL,10-4030-018309,18309,NULL,9,14780,14780,1,6303,634436Vi32743,2017,3578.27,286.2616,89.4568,3953.9884,NULL,12/10/2005
44826,3,12/4/2005,12/16/2005,12/11/2005,5,1,SO44826,NULL,10-4030-012308,12308,NULL,7,26817,26817,1,18529,830924Vi96302,2036,3578.27,286.2616,89.4568,3953.9884,NULL,12/11/2005
44827,3,12/4/2005,12/16/2005,12/11/2005,5,1,SO44827,NULL,10-4030-025973,25973,NULL,1,17155,17155,1,16371,833294Vi84651,NULL,3399.99,271.9992,84.9998,3756.989,NULL,12/11/2005
44828,3,12/4/2005,12/16/2005,12/11/2005,5,1,SO44828,NULL,10-4030-028997,28997,NULL,4,23805,23805,1,4852,433627Vi25494,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/11/2005
44829,3,12/4/2005,12/16/2005,12/11/2005,5,1,SO44829,NULL,10-4030-014643,14643,NULL,1,14330,14330,1,3483,1233706Vi18341,NULL,699.0982,55.9279,17.4775,772.5036,NULL,12/11/2005
44830,3,12/4/2005,12/16/2005,12/11/2005,5,1,SO44830,NULL,10-4030-018337,18337,NULL,9,15078,15078,1,978,634442Vi4903,2030,3578.27,286.2616,89.4568,3953.9884,NULL,12/11/2005
44831,3,12/5/2005,12/17/2005,12/12/2005,5,1,SO44831,NULL,10-4030-029467,29467,NULL,8,28654,28654,1,12312,931647Vi63655,2047,3374.99,269.9992,84.3748,3729.364,NULL,12/12/2005
44832,3,12/5/2005,12/17/2005,12/12/2005,5,1,SO44832,NULL,10-4030-028804,28804,NULL,4,12819,12819,1,14574,632774Vi75558,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/12/2005
44833,3,12/5/2005,12/17/2005,12/12/2005,5,1,SO44833,NULL,10-4030-028842,28842,NULL,4,29002,29002,1,7009,1132797Vi36442,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/12/2005
44834,3,12/5/2005,12/17/2005,12/12/2005,5,1,SO44834,NULL,10-4030-025952,25952,NULL,4,21541,21541,1,8600,1233287Vi44448,NULL,3374.99,269.9992,84.3748,3729.364,NULL,12/12/2005
44835,3,12/5/2005,12/17/2005,12/12/2005,5,1,SO44835,NULL,10-4030-018338,18338,NULL,9,13481,13481,1,8511,634443Vi44001,2043,3578.27,286.2616,89.4568,3953.9884,NULL,12/12/2005
44836,3,12/5/2005,12/17/2005,12/12/2005,5,1,SO44836,NULL,10-4030-018465,18465,NULL,9,11463,11463,1,1814,334451Vi9370,2043,3578.27,286.2616,89.4568,3953.9884,NULL,12/12/2005
44837,3,12/6/2005,12/18/2005,12/13/2005,5,1,SO44837,NULL,10-4030-013808,13808,NULL,8,13619,13619,1,216,530925Vi1110,2060,3578.27,286.2616,89.4568,3953.9884,NULL,12/13/2005
44838,3,12/6/2005,12/18/2005,12/13/2005,5,1,SO44838,NULL,10-4030-014138,14138,NULL,8,27060,27060,1,3572,330944Vi18806,2060,3578.27,286.2616,89.4568,3953.9884,NULL,12/13/2005
44839,3,12/6/2005,12/18/2005,12/13/2005,5,1,SO44839,NULL,10-4030-028825,28825,NULL,1,25999,25999,1,15394,1032782Vi79497,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/13/2005
44840,3,12/6/2005,12/18/2005,12/13/2005,5,1,SO44840,NULL,10-4030-028857,28857,NULL,4,27900,27900,1,8085,833617Vi41913,NULL,3578.27,286.2616,89.4568,3953.9884,NULL,12/13/2005
44841,3,12/6/2005,12/18/2005,12/13/2005,5,1,SO44841,NULL,10-4030-018335,18335,NULL,9,24652,24652,1,3667,634440Vi19363,2056,3578.27,286.2616,89.4568,3953.9884,NULL,12/13/2005
